     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
  -65.50   -14.50         7182.91         6940.12         4930.31         6867.31         4315.98         7157.06         5606.90         7062.26         -194.18         9510.75
   77.50    10.50         3370.00         2788.49        -5111.58         2916.00        -3819.86         3252.49        -3168.89         2850.58       -13980.68         3604.72
  139.50   -35.50          278.97          468.96        -4953.78          502.23        -4517.38          573.97        -7219.07          381.78       -11210.12          512.45
  -75.50    -5.50         7014.27         8507.24         5299.44         8650.09         5886.62         8116.22         6517.62         7999.91          -22.26        12660.12
  118.50    33.50         3266.74         3626.73          527.86         3543.92          823.65         3610.73          878.36         3448.14        -2268.07         3326.84
  -68.50    45.50         6139.47         6979.95         5307.07         6707.04         4475.27         6915.53         4958.11            0.00            0.00         6872.66
  -91.50    46.50         3207.63         3767.49         2560.69         3787.85         2405.07         3824.55         2213.32            0.00            0.00         3658.07
   33.50    35.50          487.03          507.45        -1012.96          506.61        -1106.69          524.89        -1398.88          523.69        -2726.13          535.75
   -4.50    31.50           64.61           53.58       -14946.67           52.53       -17245.61           56.20       -15847.76           56.20       -24531.64           63.82
  103.50    35.50          236.99          657.38        -2552.92          691.27        -2710.32          511.35        -2270.11          448.55        -8973.66          206.58
   45.50    52.50         1283.72         2078.22         -489.43         2092.09         -691.34         2147.03         -956.06            0.00            0.00         1832.57
   57.50    61.50         2687.76         3158.53         1863.96         3144.42         2526.43            0.00            0.00            0.00            0.00         2934.84
   64.50    53.50          570.05         1056.14        -3021.13         1059.06        -3368.08          801.17        -2968.88            0.00            0.00          832.50
  -64.50   -29.50          791.41          786.23        -6603.82          910.19        -5614.13          957.81        -6332.38            0.00            0.00          542.44
  -65.50    -7.50        12198.49        11355.01        11213.46        10835.84        10661.94        12466.93        12052.99        12087.02         7804.00        17199.25
   13.50    32.50          322.80          357.68        -8357.51          361.16        -8141.83          355.72       -10773.15          308.85       -16099.38          426.55
   78.50    28.50         3858.09         2891.21        -9342.03         2892.83        -8957.62         3277.42        -8137.17         2951.08       -14872.75         4434.18
  142.50   -35.50           49.40           27.08       -10314.03           52.41        -9010.11          138.42       -11188.26           28.84       -19716.21           46.64
  125.50    49.50          567.53          865.00        -1141.94          916.21        -1131.18          923.01         -897.39            0.00            0.00          707.56
 -104.50    50.50          450.79          904.50        -1647.07          827.61        -2291.23          829.37        -2416.38            0.00            0.00          686.72
  -42.50   -17.50         5682.66         4650.94        -2023.48         4510.23         -883.29         4707.06         -991.55         4640.66        -8675.09         5846.29
   40.50   -12.50         2731.49         2352.83          673.75         2309.58          567.20         2329.31         1187.38         2261.60        -1197.05         2852.88
   38.50    -1.50         1879.54         1366.55        -9574.55         1295.72        -9737.28         1439.22        -8339.24         1237.53       -19706.67         2024.26
   17.50   -17.50         1011.74          308.75       -16013.08          298.76       -15816.54          326.97       -15350.59          201.82       -25022.92          710.62
  -46.50   -11.50        10166.31         8023.85         3688.06         8381.53         4865.09         8766.98         4810.19         8622.70        -5622.07        12307.88
   31.50   -15.50         3589.99         1896.13        -7355.48         1874.84        -7573.58         1986.49        -5601.99         1946.09       -16063.75         3880.99
   97.50    58.50          763.75         1324.61         -804.45         1270.82        -1039.52            0.00            0.00            0.00            0.00         1086.49
   52.50    60.50         2121.53         2713.08          852.70         2680.77          670.72            0.00            0.00            0.00            0.00         2427.01
  -96.50    30.50         2793.63         2898.20        -2602.51         3319.66        -1050.22         2879.62        -3939.66         2729.14       -11141.33         2649.25
  113.50    35.50          865.40         1322.55        -5180.15         1319.29        -4365.08         1186.63        -3927.08          853.36        -9059.47          930.60
 -110.50    42.50          881.38         1787.51        -1961.64         1702.34        -3812.19            0.00            0.00            0.00            0.00         1549.73
  -45.50   -21.50         5609.67         5338.44         3605.16         5015.80         2851.79         5628.39         3599.46         5338.72        -2723.94         6723.95
   16.50    40.50         1182.59         1667.06        -3571.55         1672.83        -3477.79         1793.84        -4870.63         1485.13        -7919.05         1674.47
   38.50     0.50          992.11          764.80       -13351.28          731.84       -13647.64          804.84       -12090.28          696.72       -24706.19         1044.16
  109.50    37.50          647.34          676.42        -5742.07          695.49        -5155.17          699.39        -4309.51          536.88        -8130.87          493.88
   25.50   -29.50           58.44          169.17       -11183.94          131.37        -9927.33           92.22       -10845.55           17.69       -21461.85           24.67
   22.50    66.50         1817.36         2155.41         1021.28         2099.41         1071.94            0.00            0.00            0.00            0.00         2218.76
   41.50    49.50          920.21         1818.82        -1339.86         1879.84        -1482.39         1901.64        -2125.32         1472.94        -6515.14         1527.15
   -6.50    58.50         1478.14         1486.83         1394.93         1480.67         1384.26            0.00            0.00            0.00            0.00         1494.31
   27.50    52.50         1613.79         2443.61          338.49         2393.27         -133.92         2500.69           20.28            0.00            0.00         2195.26
