     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
  109.50    25.50               0        21221108        21086272        52751982        52866074        28275274        28264026        32140255        32050778               0
  -50.50   -19.50               0         9299635        30461154        24734376        25734775        21474763        22028236        18898521        20976830               0
   42.50     8.50               0        11308383        14422450        17502422        21673454        14727345        18929876        10883059        16138302               0
  111.50    35.50               0        14487326        22286757        32038381        45414171        24481172        27388121        25108713        28509187               0
  -70.50     1.50               0        33819185        35519334        25640088        81825426        17663659        35402059        25785953        33634714               0
    8.50    47.50               0        16900981        20935900        51761158        55415424        20531177        21026501               0               0               0
  115.50   -25.50               0         4200659        13473226         9863770        37733329         6815758        41760577         3471720        34976686               0
  -70.50   -53.50               0               0               0         3833476         4328437               0               0               0               0               0
  141.50    41.50               0         3206561         4368793         8210663        11337185         4321527         4887484               0               0               0
   26.50    -4.50               0         7442701        32835443        18241913        77278356        11174776        37650959        14526428        36500071               0
  -11.50    17.50               0               0               0         2542621        15485878         4658637        28843142         2023289        32590088               0
 -105.50    32.50               0         7045921        14159685        24297282        39930117        17729544        24676330        17373986        32967098               0
  101.50     3.50               0        29851915        30986666        31792937        76097997        15661821        29801715        20540333        20334243               0
  -71.50    -1.50               0        34431470        35757957        82756742        86301663        34645779        35017781        32643157        33609923               0
   93.50    55.50               0         6346099         6359116        16402224        16499856               0               0               0               0               0
  -84.50    15.50               0         8532997        23126654        25882280        29427680        11710487        12455192        20669293        19647307               0
   -6.50    10.50               0        33004401        28914160        19400396        69014338        16001570        37872016        18871057        20742566               0
 -101.50    19.50               0        28727745        25766344        41513644        40897587        24424371        24600170        28018288        31216383               0
   85.50    50.50               0         6446935         6622362        12579564        12550326               0               0               0               0               0
   86.50    56.50               0         5930281         6425000        15336278        16338400               0               0               0               0               0
   80.50    43.50               0         4584575         5343114         9769312        11794861         5513728         6191645         9420159         8571626               0
   25.50    15.50               0         2557977         9334956         6754832        28624983         7324764        20989652         4098194        23471477               0
   33.50   -16.50               0         6778372        31745559        14038567        74332134        12634426        38461377        29048951        19148690               0
  -49.50   -24.50               0         9442453        10122142        23381312        24834802        16271519        16328214        19854900        19439940               0
  -65.50   -22.50               0         7102572         8918028        14056510        16838085         5767749         6021024               0               0               0
   91.50    59.50               0        15502520        20169329        38423775        48124317               0               0               0               0               0
   24.50    -6.50               0         7352911        26111969        17845653        64691918        11774246        36919874        16557385        36572022               0
   48.50     6.50               0         1952404        29263217         4327257        15071185         6450454        39346532               0               0               0
   38.50     3.50               0         6262619        29856407        16585618        70712543        11007426        37611814         9617899        36611344               0
  144.50   -32.50               0         5126950        13142048         9304105        44921382         6473858        36320868         5668702        26102784               0
