Lon	Lat	PNV	C3cer_TeWW	C3cer_TeWWi	C3crps_TeSW	C3crps_TeSWi	C4crps_TeCo	C4crps_TeCoi	Rice_TrRi	Rice_TrRii	Pas	ID
-62.5	7.5	0	0	0	0	0	0	0	0	0	2754.53	330
74.5	29.5	0	0	0	0	0	0	0	0	0	337.8	331
27.5	38.5	0	0	0	0	0	0	0	0	0	950.53	332
-66.5	-2.5	0	0	0	0	0	0	0	0	0	4002.62	333
-54.5	-32.5	0	0	0	0	0	0	0	0	0	2379.64	334
-74.5	43.5	0	0	0	0	0	0	0	0	0	1826.88	335
114.5	29.5	0	0	0	0	0	0	0	0	0	1885.14	336
-50.5	-27.5	0	0	0	0	0	0	0	0	0	2841.51	337
68.5	46.5	0	0	0	0	0	0	0	0	0	457.99	338
-74.5	-8.5	0	0	0	0	0	0	0	0	0	3914.18	339
108.5	24.5	0	0	0	0	0	0	0	0	0	1631.3	340
-83.5	14.5	0	0	0	0	0	0	0	0	0	1103.93037	341
45.5	53.5	0	0	0	0	0	0	0	0	0	967.4	342
97.5	22.5	0	0	0	0	0	0	0	0	0	2128.65	343
117.5	36.5	0	0	0	0	0	0	0	0	0	1712.32	344
-55.5	-25.5	0	0	0	0	0	0	0	0	0	2106.47	345
-6.5	5.5	0	0	0	0	0	0	0	0	0	2038.992938	346
53.5	56.5	0	0	0	0	0	0	0	0	0	858.401935	347
99.5	13.5	0	0	0	0	0	0	0	0	0	2479.89824	348
-114.5	55.5	0	0	0	0	0	0	0	0	0	1360.490742	349
-12.5	15.5	0	0	0	0	0	0	0	0	0	887.96	350
-94.5	35.5	0	0	0	0	0	0	0	0	0	2000.809577	351
73.5	31.5	0	0	0	0	0	0	0	0	0	448.99	352
15.5	9.5	0	0	0	0	0	0	0	0	0	2995.47	353
72.5	42.5	0	0	0	0	0	0	0	0	0	729.466855	354
68.5	60.5	0	0	0	0	0	0	0	0	0	1119.53	355
-40.5	-14.5	0	0	0	0	0	0	0	0	0	2510.96	356
17.5	43.5	0	0	0	0	0	0	0	0	0	1455.83	357
15.5	12.5	0	0	0	0	0	0	0	0	0	1598.08	358
19.5	4.5	0	0	0	0	0	0	0	0	0	4645.58	359
-98.5	28.5	0	0	0	0	0	0	0	0	0	1171.02	360
15.5	-19.5	0	0	0	0	0	0	0	0	0	706.803819	361
37.5	17.5	0	0	0	0	0	0	0	0	0	417.15	362
15.5	51.5	0	0	0	0	0	0	0	0	0	1416.9	363
16.5	-5.5	0	0	0	0	0	0	0	0	0	3581.17	364
-2.5	40.5	0	0	0	0	0	0	0	0	0	1539.28	365
-61.5	-1.5	0	0	0	0	0	0	0	0	0	2374.651735	366
105.5	-4.5	0	0	0	0	0	0	0	0	0	2729.895783	367
-96.5	45.5	0	0	0	0	0	0	0	0	0	992.681424	368
-100.5	28.5	0	0	0	0	0	0	0	0	0	752.54	369
-62.5	-40.5	0	0	0	0	0	0	0	0	0	452.6	370
46.5	32.5	0	0	0	0	0	0	0	0	0	400.07	371
-73.5	4.5	0	0	0	0	0	0	0	0	0	3161.364039	372
-55.5	51.5	0	0	0	0	0	0	0	0	0	37.200384	373
5.5	45.5	0	0	0	0	0	0	0	0	0	1983.29	374
78.5	58.5	0	0	0	0	0	0	0	0	0	1252.13	375
-43.5	-3.5	0	0	0	0	0	0	0	0	0	2933.08	376
81.5	16.5	0	0	0	0	0	0	0	0	0	1350.45	377
-81.5	32.5	0	0	0	0	0	0	0	0	0	2072.72	378
107.5	26.5	0	0	0	0	0	0	0	0	0	2128.11	379
106.5	28.5	0	0	0	0	0	0	0	0	0	1900.3	380
66.5	39.5	0	0	0	0	0	0	0	0	0	650.04	381
-6.5	17.5	0	0	0	0	0	0	0	0	0	376.02	382
103.5	52.5	0	0	0	0	0	0	0	0	0	1350.9	383
16.5	-6.5	0	0	0	0	0	0	0	0	0	3409.34	384
171.5	-42.5	0	0	0	0	0	0	0	0	0	1291.084696	385
36.5	56.5	0	0	0	0	0	0	0	0	0	1155.383606	386
136.5	45.5	0	0	0	0	0	0	0	0	0	1165.159164	387
61.5	27.5	0	0	0	0	0	0	0	0	0	234.97	388
117.5	47.5	0	0	0	0	0	0	0	0	0	973.75	389
23.5	-12.5	0	0	0	0	0	0	0	0	0	2123.11	390
105.5	9.5	0	0	0	0	0	0	0	0	0	2485.15	391
77.5	11.5	0	0	0	0	0	0	0	0	0	3036.94	392
40.5	55.5	0	0	0	0	0	0	0	0	0	801.322215	393
17.5	64.5	0	0	0	0	0	0	0	0	0	728.26	394
81.5	20.5	0	0	0	0	0	0	0	0	0	1959.58	395
5.5	49.5	0	0	0	0	0	0	0	0	0	1612.711601	396
-68.5	5.5	0	0	0	0	0	0	0	0	0	1790.989464	397
116.5	-29.5	0	0	0	0	0	0	0	0	0	429.047415	398
131.5	-24.5	0	0	0	0	0	0	0	0	0	381.19	399
3.5	44.5	0	0	0	0	0	0	0	0	0	1986.08	400
115.5	53.5	0	0	0	0	0	0	0	0	0	1410.79	401
35.5	38.5	0	0	0	0	0	0	0	0	0	964.25	402
-69.5	-11.5	0	0	0	0	0	0	0	0	0	3730.76	403
115.5	-1.5	0	0	0	0	0	0	0	0	0	5099.15	404
8.5	44.5	0	0	0	0	0	0	0	0	0	919.44	405
