"Lon" "Lat" "ATbiome"
5.5 14.5 6
7.5 6.5 1
30.5 63.5 3
107.5 34.5 2
75.5 60.5 3
115.5 3.5 1
31.5 -18.5 4
113.5 40.5 4
-76.5 44.5 2
-61.5 -27.5 4
50.5 -14.5 1
44.5 24.5 6
95.5 21.5 4
-97.5 47.5 3
-92.5 51.5 3
132.5 -19.5 6
-105.5 48.5 3
-55.5 2.5 1
29.5 1.5 1
24.5 55.5 4
135.5 -33.5 4
-110.5 56.5 3
-8.5 16.5 6
-144.5 61.5 7
125.5 52.5 3
-105.5 50.5 3
-0.5 8.5 1
126.5 -15.5 4
-74.5 -2.5 1
81.5 18.5 4
-85.5 11.5 4
-44.5 -9.5 4
-1.5 51.5 2
35.5 59.5 3
-57.5 -27.5 5
-97.5 35.5 4
102.5 25.5 5
-150.5 63.5 7
-94.5 45.5 3
-88.5 51.5 3
176.5 -37.5 2
-55.5 -31.5 2
120.5 -1.5 1
18.5 7.5 1
-51.5 -27.5 2
-120.5 50.5 3
4.5 49.5 2
-46.5 -14.5 4
24.5 -19.5 6
-3.5 43.5 2
-102.5 54.5 3
75.5 31.5 4
111.5 29.5 5
13.5 1.5 1
107.5 53.5 3
132.5 -17.5 6
35.5 -23.5 4
-67.5 -3.5 1
96.5 59.5 3
120.5 36.5 4
121.5 -32.5 6
-52.5 -4.5 1
38.5 11.5 4
81.5 60.5 3
-111.5 38.5 3
78.5 15.5 4
113.5 28.5 5
-105.5 47.5 4
-59.5 6.5 1
-11.5 8.5 1
-66.5 7.5 1
78.5 46.5 4
111.5 40.5 4
-55.5 -2.5 1
100.5 49.5 6
60.5 50.5 3
-62.5 50.5 3
23.5 -13.5 4
47.5 37.5 3
142.5 44.5 2
-87.5 45.5 2
129.5 51.5 3
-90.5 49.5 3
-51.5 4.5 1
40.5 10.5 4
-100.5 55.5 3
-105.5 26.5 4
-98.5 36.5 4
24.5 60.5 2
-99.5 21.5 1
-52.5 -27.5 2
102.5 14.5 1
117.5 32.5 2
59.5 49.5 3
-65.5 18.5 4
99.5 11.5 1
-62.5 49.5 3
101.5 -2.5 1
-53.5 -2.5 1
42.5 18.5 6
30.5 0.5 1
12.5 51.5 2
143.5 -14.5 6
-75.5 -2.5 1
-62.5 -30.5 5
77.5 48.5 6
34.5 -21.5 4
32.5 2.5 1
123.5 42.5 4
-101.5 27.5 4
87.5 42.5 6
104.5 -2.5 1
-2.5 14.5 6
-119.5 38.5 3
-97.5 16.5 1
-56.5 -29.5 2
37.5 50.5 4
-55.5 -3.5 1
-71.5 -11.5 1
78.5 43.5 4
92.5 58.5 3
15.5 64.5 3
-156.5 57.5 3
101.5 36.5 3
-63.5 -20.5 4
29.5 -13.5 4
11.5 60.5 3
64.5 52.5 3
-44.5 -1.5 1
-102.5 18.5 1
65.5 52.5 5
-6.5 42.5 2
64.5 35.5 3
-52.5 -23.5 1
16.5 59.5 2
8.5 9.5 4
20.5 -17.5 6
66.5 30.5 6
94.5 16.5 1
-81.5 31.5 2
56.5 49.5 3
145.5 -24.5 6
-48.5 -8.5 1
52.5 45.5 6
77.5 50.5 3
35.5 -12.5 1
20.5 47.5 4
-103.5 34.5 6
6.5 59.5 3
63.5 44.5 5
76.5 55.5 3
53.5 59.5 3
-94.5 54.5 3
57.5 54.5 3
27.5 -9.5 1
24.5 38.5 4
117.5 6.5 1
76.5 43.5 4
-82.5 40.5 2
65.5 44.5 5
-53.5 -21.5 1
12.5 -15.5 6
-63.5 1.5 1
119.5 48.5 3
33.5 3.5 4
-99.5 42.5 2
100.5 1.5 1
22.5 -19.5 6
151.5 -28.5 4
82.5 54.5 3
106.5 10.5 1
137.5 -16.5 8
114.5 48.5 6
26.5 -8.5 1
139.5 51.5 3
84.5 22.5 4
69.5 54.5 3
17.5 60.5 2
55.5 24.5 6
-4.5 30.5 6
59.5 61.5 3
-48.5 -5.5 1
25.5 52.5 2
-115.5 54.5 3
51.5 54.5 3
112.5 49.5 3
-61.5 -21.5 4
45.5 -16.5 4
21.5 42.5 2
109.5 -7.5 1
38.5 -10.5 4
133.5 -12.5 4
56.5 37.5 6
35.5 8.5 1
9.5 53.5 2
14.5 60.5 3
109.5 24.5 5
88.5 53.5 3
-118.5 44.5 3
78.5 10.5 4
143.5 -12.5 4
143.5 -16.5 4
80.5 53.5 3
-45.5 -13.5 4
26.5 66.5 3
135.5 -3.5 1
-64.5 -33.5 4
111.5 -1.5 1
-88.5 52.5 3
-40.5 -10.5 6
-39.5 -14.5 1
55.5 38.5 6
-2.5 42.5 2
77.5 51.5 3
70.5 23.5 4
-0.5 15.5 6
-8.5 32.5 5
47.5 -15.5 4
123.5 43.5 3
-57.5 -12.5 1
141.5 -2.5 1
31.5 -8.5 4
-118.5 42.5 3
33.5 11.5 4
26.5 2.5 1
146.5 -20.5 6
-59.5 0.5 1
-158.5 62.5 3
-59.5 -18.5 1
36.5 10.5 1
148.5 -33.5 4
36.5 -4.5 4
112.5 48.5 3
-108.5 33.5 4
-2.5 31.5 6
36.5 -0.5 2
34.5 -10.5 1
-45.5 -20.5 1
16.5 -7.5 1
-69.5 45.5 2
25.5 -19.5 6
88.5 25.5 1
136.5 35.5 2
42.5 57.5 3
31.5 7.5 4
143.5 -8.5 1
-118.5 38.5 6
-41.5 -4.5 4
-134.5 62.5 3
137.5 52.5 3
84.5 26.5 4
39.5 -12.5 4
14.5 53.5 2
-112.5 54.5 3
104.5 56.5 3
-104.5 36.5 3
15.5 8.5 1
-46.5 -2.5 1
-74.5 20.5 4
-7.5 30.5 6
-98.5 27.5 4
-105.5 51.5 3
127.5 37.5 2
132.5 -1.5 1
103.5 38.5 6
11.5 7.5 1
-64.5 -36.5 4
2.5 8.5 1
87.5 24.5 1
-69.5 10.5 4
-122.5 59.5 3
-98.5 41.5 4
12.5 0.5 1
100.5 48.5 3
66.5 48.5 3
64.5 33.5 3
-39.5 -15.5 1
-74.5 10.5 4
103.5 13.5 1
120.5 -20.5 6
-121.5 42.5 3
36.5 -8.5 1
-160.5 61.5 3
-57.5 -5.5 1
10.5 6.5 1
5.5 51.5 2
-66.5 -34.5 4
-59.5 7.5 1
-115.5 40.5 3
24.5 56.5 2
-86.5 32.5 2
88.5 26.5 1
56.5 54.5 3
-7.5 53.5 2
19.5 -19.5 6
11.5 11.5 4
25.5 64.5 3
51.5 57.5 3
17.5 -18.5 6
-134.5 57.5 3
27.5 -30.5 4
-70.5 2.5 1
-55.5 -28.5 2
139.5 -20.5 6
-36.5 -8.5 4
36.5 39.5 3
-74.5 -0.5 1
16.5 45.5 2
115.5 -3.5 1
-55.5 -12.5 1
-111.5 40.5 3
9.5 47.5 2
16.5 15.5 5
23.5 -32.5 6
-89.5 15.5 1
-61.5 -5.5 1
32.5 0.5 1
31.5 64.5 3
95.5 58.5 3
72.5 61.5 3
23.5 11.5 4
138.5 36.5 2
74.5 55.5 3
-40.5 -11.5 4
-85.5 52.5 3
-73.5 7.5 1
-60.5 4.5 1
95.5 48.5 6
22.5 47.5 2
-59.5 -31.5 5
-88.5 13.5 4
69.5 58.5 3
4.5 46.5 2
24.5 -30.5 6
-114.5 47.5 5
159.5 53.5 3
-155.5 19.5 1
-54.5 -26.5 2
47.5 55.5 3
133.5 -17.5 6
-0.5 33.5 6
9.5 42.5 2
57.5 52.5 3
-97.5 45.5 3
-57.5 -0.5 1
58.5 47.5 6
5.5 7.5 1
32.5 57.5 2
143.5 49.5 3
-107.5 40.5 3
47.5 29.5 6
-102.5 50.5 3
120.5 34.5 2
29.5 -8.5 1
4.5 10.5 4
10.5 57.5 2
-106.5 25.5 2
41.5 46.5 4
-56.5 -30.5 2
15.5 67.5 7
112.5 41.5 6
11.5 31.5 6
-54.5 -11.5 1
-42.5 -6.5 4
9.5 12.5 6
-71.5 -5.5 1
-88.5 20.5 1
-70.5 -3.5 1
62.5 50.5 3
9.5 51.5 2
97.5 59.5 3
-121.5 61.5 3
151.5 -29.5 4
41.5 48.5 4
94.5 56.5 3
-85.5 12.5 4
-105.5 54.5 3
30.5 -4.5 1
-58.5 7.5 1
70.5 29.5 5
142.5 -36.5 4
-97.5 24.5 4
98.5 59.5 3
-61.5 -13.5 1
68.5 31.5 6
34.5 60.5 3
-113.5 56.5 3
152.5 -26.5 4
31.5 56.5 2
-51.5 -13.5 1
40.5 13.5 6
99.5 35.5 6
130.5 52.5 3
133.5 -11.5 4
-91.5 45.5 2
18.5 44.5 2
-58.5 -6.5 1
109.5 47.5 6
-115.5 34.5 6
-103.5 43.5 2
73.5 18.5 5
-77.5 47.5 3
-154.5 59.5 3
-9.5 9.5 1
22.5 12.5 4
131.5 43.5 3
-98.5 46.5 3
113.5 39.5 2
-5.5 31.5 6
60.5 49.5 3
27.5 0.5 1
0.5 34.5 6
66.5 53.5 6
33.5 -19.5 1
-53.5 -20.5 1
133.5 -22.5 5
35.5 -17.5 4
47.5 25.5 6
-110.5 40.5 3
34.5 -7.5 4
146.5 -37.5 2
30.5 10.5 4
-61.5 -9.5 1
43.5 34.5 6
49.5 63.5 3
44.5 48.5 5
-45.5 -5.5 4
10.5 44.5 2
23.5 43.5 2
-38.5 -5.5 4
20.5 -15.5 4
14.5 -16.5 4
58.5 63.5 3
30.5 -3.5 1
60.5 56.5 3
134.5 -6.5 1
103.5 24.5 5
-96.5 35.5 4
138.5 -33.5 6
69.5 46.5 6
129.5 50.5 3
21.5 43.5 2
28.5 65.5 3
-82.5 32.5 2
107.5 55.5 3
45.5 23.5 6
-143.5 63.5 3
-53.5 5.5 1
28.5 -19.5 4
-89.5 33.5 2
-63.5 -5.5 1
-120.5 55.5 3
-64.5 8.5 4
-103.5 37.5 3
53.5 35.5 6
50.5 52.5 3
25.5 -26.5 4
30.5 53.5 2
-58.5 -34.5 2
65.5 36.5 6
67.5 52.5 5
31.5 66.5 3
80.5 51.5 3
-99.5 27.5 4
76.5 59.5 3
-77.5 18.5 1
-60.5 -19.5 1
-67.5 -29.5 6
-64.5 0.5 1
32.5 -13.5 4
21.5 2.5 1
-58.5 -4.5 1
-90.5 30.5 2
69.5 30.5 5
6.5 47.5 2
77.5 12.5 4
-50.5 -20.5 1
-67.5 -13.5 1
93.5 57.5 3
146.5 -38.5 2
9.5 60.5 3
40.5 -10.5 4
28.5 56.5 2
-6.5 38.5 4
22.5 8.5 1
-2.5 30.5 6
-7.5 39.5 4
-71.5 10.5 4
35.5 11.5 1
84.5 19.5 1
-5.5 29.5 6
32.5 -21.5 6
-92.5 42.5 4
44.5 1.5 6
-53.5 -27.5 2
130.5 53.5 3
129.5 -23.5 5
52.5 53.5 3
23.5 62.5 3
-55.5 -8.5 1
-51.5 -16.5 4
90.5 58.5 3
-88.5 39.5 4
25.5 66.5 3
86.5 60.5 3
-50.5 -22.5 1
-75.5 42.5 2
-73.5 43.5 2
-68.5 46.5 3
141.5 40.5 2
84.5 53.5 3
8.5 10.5 4
31.5 -7.5 4
-114.5 53.5 3
80.5 21.5 4
-44.5 -15.5 4
-12.5 14.5 6
-65.5 1.5 1
30.5 57.5 2
33.5 57.5 2
114.5 -7.5 1
28.5 46.5 5
112.5 50.5 3
-107.5 25.5 4
-94.5 31.5 2
-103.5 49.5 3
40.5 20.5 6
47.5 -23.5 1
135.5 45.5 3
110.5 52.5 3
-55.5 -4.5 1
-94.5 34.5 2
34.5 37.5 4
13.5 51.5 2
88.5 46.5 6
-72.5 52.5 3
144.5 -35.5 6
39.5 48.5 5
66.5 62.5 3
7.5 58.5 3
-77.5 0.5 2
91.5 50.5 6
48.5 33.5 4
118.5 5.5 1
24.5 -2.5 1
-57.5 -19.5 1
-62.5 -11.5 1
-108.5 47.5 4
-84.5 30.5 2
-101.5 47.5 3
-80.5 43.5 2
9.5 34.5 6
-60.5 -5.5 1
24.5 9.5 4
-2.5 13.5 6
-61.5 -10.5 1
-52.5 -22.5 1
10.5 64.5 3
23.5 40.5 4
123.5 52.5 3
-86.5 41.5 2
-150.5 61.5 3
12.5 32.5 6
14.5 -7.5 1
27.5 66.5 3
10.5 35.5 6
24.5 11.5 6
-86.5 46.5 2
69.5 29.5 5
15.5 -12.5 1
81.5 46.5 3
-37.5 -7.5 4
14.5 59.5 3
-60.5 -24.5 4
95.5 16.5 1
-69.5 -51.5 2
92.5 57.5 3
144.5 -20.5 6
51.5 55.5 3
15.5 1.5 1
-68.5 -16.5 3
-84.5 52.5 3
-0.5 47.5 2
-5.5 57.5 3
-72.5 -40.5 2
142.5 -37.5 4
72.5 44.5 5
-135.5 62.5 3
-66.5 -12.5 1
-54.5 -12.5 1
140.5 37.5 2
-112.5 51.5 3
132.5 51.5 3
-127.5 56.5 7
27.5 -16.5 4
75.5 18.5 4
-67.5 -0.5 1
8.5 16.5 6
83.5 23.5 4
88.5 60.5 3
21.5 -18.5 6
-72.5 -36.5 5
-42.5 -11.5 4
-43.5 -5.5 4
101.5 54.5 3
51.5 58.5 3
74.5 44.5 6
-12.5 10.5 1
43.5 43.5 2
71.5 60.5 3
28.5 -7.5 1
30.5 56.5 2
35.5 40.5 5
22.5 -4.5 1
170.5 -45.5 2
173.5 -34.5 2
-58.5 -36.5 2
-68.5 6.5 1
24.5 -27.5 6
-70.5 44.5 2
-65.5 -36.5 4
116.5 40.5 4
144.5 -16.5 4
20.5 0.5 1
-70.5 49.5 3
-61.5 -15.5 1
-98.5 37.5 4
106.5 15.5 1
73.5 49.5 3
-110.5 58.5 3
-101.5 50.5 3
27.5 14.5 6
31.5 13.5 6
-84.5 42.5 2
-106.5 27.5 4
142.5 -30.5 6
-0.5 38.5 4
-4.5 35.5 4
99.5 16.5 1
29.5 9.5 4
17.5 -2.5 1
-118.5 36.5 4
-112.5 34.5 6
36.5 -14.5 4
35.5 50.5 2
-95.5 37.5 4
116.5 -21.5 6
75.5 14.5 1
84.5 49.5 3
-56.5 -16.5 1
97.5 35.5 6
34.5 65.5 3
132.5 -21.5 5
-111.5 49.5 3
-100.5 39.5 3
0.5 10.5 4
42.5 61.5 3
40.5 -2.5 4
12.5 -0.5 1
-100.5 47.5 3
28.5 -26.5 4
-160.5 62.5 3
95.5 5.5 1
149.5 -33.5 4
69.5 48.5 3
37.5 63.5 3
61.5 29.5 6
140.5 40.5 2
-150.5 62.5 3
31.5 -21.5 6
86.5 52.5 3
-117.5 56.5 3
27.5 -26.5 4
113.5 29.5 5
95.5 52.5 3
129.5 -20.5 6
102.5 58.5 3
-101.5 52.5 3
-54.5 -20.5 1
-57.5 4.5 1
118.5 48.5 6
55.5 43.5 6
66.5 31.5 6
25.5 54.5 2
170.5 -44.5 2
-144.5 60.5 7
-1.5 5.5 1
36.5 -16.5 1
76.5 26.5 6
29.5 5.5 1
99.5 48.5 3
104.5 52.5 3
-91.5 30.5 5
28.5 -3.5 1
25.5 55.5 2
143.5 50.5 3
-96.5 34.5 5
44.5 37.5 4
-52.5 -5.5 1
-59.5 5.5 1
-42.5 -21.5 1
-84.5 35.5 2
48.5 -18.5 1
132.5 -15.5 6
-55.5 5.5 1
-114.5 42.5 3
20.5 -2.5 1
-113.5 27.5 6
24.5 6.5 1
86.5 44.5 6
-77.5 -5.5 1
33.5 -12.5 4
-0.5 51.5 2
27.5 45.5 4
-6.5 8.5 1
85.5 25.5 4
10.5 53.5 2
-119.5 44.5 3
86.5 48.5 3
100.5 -0.5 1
-73.5 -5.5 1
22.5 -18.5 6
33.5 46.5 5
99.5 12.5 1
-95.5 52.5 3
22.5 -33.5 6
-123.5 44.5 2
28.5 -28.5 4
99.5 45.5 6
77.5 49.5 3
-1.5 14.5 6
43.5 6.5 6
87.5 60.5 3
-106.5 58.5 3
-70.5 0.5 1
80.5 9.5 4
-67.5 -39.5 6
-42.5 -2.5 4
68.5 42.5 3
40.5 8.5 4
43.5 33.5 6
-1.5 48.5 2
-63.5 -2.5 1
124.5 47.5 3
-110.5 50.5 3
-88.5 46.5 3
-46.5 -8.5 4
13.5 14.5 6
141.5 -5.5 1
-75.5 -9.5 1
96.5 5.5 1
76.5 49.5 3
71.5 23.5 4
97.5 26.5 2
11.5 59.5 2
-48.5 -9.5 1
13.5 -16.5 4
82.5 18.5 1
1.5 15.5 6
11.5 12.5 6
-68.5 4.5 1
-62.5 -29.5 4
-9.5 15.5 6
-4.5 58.5 3
26.5 42.5 4
31.5 5.5 1
135.5 35.5 2
110.5 22.5 5
-61.5 -22.5 4
-95.5 30.5 2
24.5 -5.5 1
107.5 36.5 4
-53.5 -16.5 1
105.5 50.5 3
130.5 -13.5 4
9.5 7.5 4
86.5 58.5 3
25.5 -30.5 6
-64.5 -30.5 4
33.5 7.5 4
129.5 41.5 3
111.5 38.5 4
-55.5 3.5 1
-73.5 42.5 2
-104.5 27.5 6
87.5 23.5 1
66.5 58.5 3
-113.5 39.5 6
33.5 51.5 2
-62.5 1.5 1
-76.5 50.5 3
-122.5 45.5 2
134.5 -12.5 4
77.5 16.5 4
-92.5 38.5 2
12.5 5.5 1
19.5 5.5 1
-78.5 43.5 2
-60.5 -34.5 4
-2.5 9.5 1
-93.5 51.5 3
-73.5 -15.5 5
-130.5 58.5 3
150.5 -33.5 2
121.5 45.5 3
-69.5 4.5 1
5.5 13.5 6
-65.5 -39.5 6
16.5 68.5 7
-98.5 45.5 3
69.5 36.5 3
110.5 27.5 2
23.5 9.5 4
-68.5 -7.5 1
-69.5 -1.5 1
-70.5 50.5 3
-108.5 45.5 4
75.5 53.5 3
49.5 61.5 3
141.5 43.5 2
115.5 25.5 5
89.5 24.5 1
-61.5 -24.5 4
21.5 46.5 4
117.5 -8.5 4
77.5 52.5 3
-83.5 37.5 2
118.5 32.5 2
126.5 7.5 1
-87.5 15.5 1
-58.5 -35.5 2
-147.5 64.5 3
149.5 -36.5 2
-91.5 36.5 2
-99.5 46.5 3
30.5 -27.5 5
43.5 35.5 6
98.5 54.5 3
19.5 -17.5 6
-71.5 48.5 3
43.5 13.5 6
-92.5 30.5 2
41.5 21.5 6
-100.5 45.5 4
44.5 -20.5 6
-69.5 -7.5 1
-65.5 -33.5 4
98.5 18.5 1
-58.5 6.5 1
48.5 46.5 5
-102.5 24.5 6
118.5 43.5 6
-49.5 -8.5 1
47.5 39.5 4
-80.5 38.5 2
59.5 35.5 5
54.5 49.5 3
49.5 34.5 4
-70.5 -37.5 4
29.5 -19.5 4
85.5 61.5 3
29.5 6.5 4
-152.5 63.5 3
116.5 -30.5 4
70.5 48.5 3
14.5 -19.5 5
116.5 27.5 5
-52.5 -20.5 1
-65.5 -38.5 6
82.5 59.5 3
3.5 11.5 4
41.5 27.5 6
64.5 59.5 3
118.5 41.5 3
-15.5 15.5 5
79.5 47.5 3
36.5 49.5 4
-111.5 59.5 3
106.5 20.5 1
15.5 49.5 2
138.5 -2.5 1
10.5 61.5 3
16.5 -4.5 1
-16.5 13.5 4
18.5 51.5 4
115.5 -21.5 6
-56.5 -13.5 1
115.5 -24.5 6
-64.5 -4.5 1
68.5 26.5 6
52.5 50.5 3
48.5 63.5 3
-114.5 57.5 3
129.5 35.5 2
-100.5 21.5 6
79.5 17.5 4
8.5 60.5 3
15.5 -14.5 4
30.5 38.5 4
78.5 27.5 4
-108.5 38.5 3
19.5 64.5 3
20.5 51.5 2
-99.5 37.5 4
-66.5 -3.5 1
-65.5 44.5 2
-45.5 -11.5 4
64.5 43.5 5
45.5 45.5 4
-99.5 24.5 4
47.5 64.5 3
-78.5 46.5 3
-124.5 52.5 3
30.5 13.5 6
34.5 48.5 5
-47.5 -8.5 4
101.5 47.5 3
24.5 -23.5 5
70.5 47.5 3
117.5 24.5 5
39.5 0.5 6
-76.5 4.5 1
85.5 51.5 3
80.5 8.5 4
106.5 35.5 2
-108.5 32.5 6
7.5 14.5 6
9.5 37.5 4
9.5 52.5 2
-75.5 4.5 1
113.5 23.5 5
142.5 -22.5 6
22.5 50.5 2
127.5 52.5 3
40.5 51.5 2
18.5 -16.5 4
-45.5 -18.5 1
16.5 13.5 4
70.5 32.5 5
-53.5 49.5 3
134.5 35.5 2
26.5 -5.5 1
104.5 -1.5 1
-60.5 -37.5 2
-116.5 56.5 3
123.5 49.5 3
126.5 -7.5 1
-56.5 -20.5 1
119.5 47.5 3
-70.5 -5.5 1
14.5 37.5 4
-99.5 43.5 4
23.5 53.5 2
-66.5 -29.5 6
24.5 53.5 2
-65.5 -9.5 1
53.5 48.5 4
133.5 -1.5 1
40.5 46.5 4
-50.5 -25.5 2
-64.5 -13.5 1
-106.5 37.5 3
102.5 45.5 6
-69.5 -36.5 4
-58.5 -7.5 1
15.5 30.5 6
96.5 56.5 3
30.5 -18.5 4
107.5 48.5 3
1.5 45.5 2
0.5 43.5 2
-65.5 -1.5 1
-106.5 28.5 4
65.5 31.5 6
132.5 44.5 3
116.5 -0.5 1
33.5 -3.5 4
-44.5 -18.5 1
-55.5 48.5 3
47.5 51.5 4
114.5 49.5 3
-106.5 34.5 6
-90.5 33.5 4
121.5 42.5 4
91.5 61.5 3
-40.5 -16.5 4
32.5 47.5 4
78.5 21.5 4
136.5 -20.5 6
-47.5 -23.5 1
107.5 41.5 6
141.5 -36.5 4
-70.5 19.5 1
8.5 62.5 7
139.5 48.5 3
-1.5 43.5 2
124.5 -17.5 6
55.5 60.5 3
82.5 17.5 4
-41.5 -8.5 4
115.5 51.5 3
-1.5 47.5 2
-7.5 54.5 2
75.5 41.5 3
118.5 51.5 3
45.5 49.5 5
-69.5 2.5 1
-107.5 51.5 3
96.5 54.5 3
23.5 -11.5 1
134.5 -15.5 6
-58.5 -10.5 1
-55.5 4.5 1
-153.5 63.5 3
-74.5 1.5 1
107.5 57.5 3
-116.5 34.5 6
-111.5 51.5 3
35.5 60.5 3
58.5 52.5 3
95.5 24.5 1
16.5 -1.5 1
144.5 49.5 3
24.5 41.5 5
-108.5 36.5 6
-60.5 -14.5 1
-60.5 -18.5 1
84.5 50.5 3
131.5 -18.5 6
-109.5 44.5 3
56.5 44.5 6
118.5 50.5 3
74.5 54.5 3
58.5 26.5 6
105.5 55.5 3
148.5 -8.5 1
-106.5 51.5 3
76.5 61.5 3
-99.5 23.5 4
-2.5 11.5 6
36.5 53.5 2
149.5 -31.5 4
119.5 44.5 6
-79.5 44.5 2
40.5 3.5 4
31.5 -11.5 4
15.5 -15.5 4
48.5 62.5 3
-65.5 -30.5 4
-111.5 55.5 3
96.5 22.5 1
106.5 36.5 4
96.5 25.5 4
12.5 45.5 4
-128.5 58.5 7
35.5 51.5 2
115.5 36.5 4
15.5 -2.5 1
-99.5 22.5 1
124.5 45.5 3
98.5 36.5 6
44.5 40.5 2
110.5 -7.5 1
82.5 23.5 4
26.5 -10.5 1
-65.5 -10.5 1
47.5 26.5 6
-58.5 2.5 1
145.5 -6.5 1
98.5 55.5 3
-65.5 -27.5 4
-74.5 52.5 3
43.5 27.5 6
19.5 13.5 6
60.5 63.5 3
109.5 36.5 4
4.5 14.5 6
-110.5 59.5 3
22.5 38.5 4
24.5 15.5 5
-75.5 45.5 2
81.5 45.5 3
16.5 54.5 2
30.5 12.5 6
-7.5 43.5 2
23.5 -17.5 4
96.5 19.5 1
77.5 45.5 4
28.5 -8.5 1
117.5 -34.5 5
26.5 -23.5 5
144.5 -17.5 4
28.5 39.5 5
47.5 5.5 6
-50.5 -6.5 1
138.5 51.5 3
123.5 54.5 3
-73.5 45.5 2
57.5 46.5 6
-124.5 60.5 3
0.5 9.5 1
41.5 61.5 3
13.5 8.5 1
136.5 -12.5 4
-112.5 31.5 5
48.5 32.5 6
83.5 58.5 3
-71.5 -47.5 3
-102.5 48.5 3
-109.5 50.5 3
-95.5 33.5 4
22.5 -2.5 1
35.5 6.5 1
116.5 32.5 5
96.5 52.5 3
105.5 26.5 2
-88.5 49.5 3
-52.5 -26.5 2
-84.5 46.5 2
-101.5 20.5 4
147.5 -27.5 6
136.5 -15.5 6
124.5 49.5 3
25.5 47.5 2
27.5 -12.5 4
89.5 54.5 3
1.5 44.5 2
-94.5 40.5 4
49.5 -13.5 1
-67.5 -41.5 4
147.5 -42.5 2
-56.5 -33.5 2
-61.5 -14.5 1
-88.5 43.5 2
-66.5 -15.5 1
27.5 40.5 4
-11.5 12.5 6
-79.5 43.5 2
15.5 -16.5 4
118.5 -34.5 5
-68.5 -34.5 6
81.5 47.5 3
-78.5 41.5 2
168.5 -46.5 2
-8.5 38.5 4
40.5 6.5 1
18.5 2.5 1
-119.5 49.5 3
22.5 -31.5 6
-5.5 43.5 2
33.5 -21.5 6
172.5 -43.5 4
42.5 39.5 4
40.5 9.5 6
101.5 15.5 1
27.5 7.5 1
83.5 60.5 3
31.5 54.5 2
-0.5 9.5 1
75.5 22.5 4
6.5 51.5 2
56.5 51.5 3
-58.5 -1.5 1
114.5 -2.5 1
-110.5 34.5 4
-111.5 43.5 3
92.5 51.5 3
44.5 43.5 2
-93.5 18.5 1
116.5 -2.5 1
36.5 -17.5 1
14.5 -21.5 6
-48.5 -2.5 1
14.5 45.5 2
-65.5 -29.5 4
-63.5 7.5 1
58.5 28.5 6
120.5 32.5 4
-60.5 -16.5 1
-54.5 -31.5 2
-59.5 -14.5 1
151.5 -31.5 2
20.5 30.5 6
-116.5 58.5 3
-102.5 46.5 3
-13.5 11.5 6
94.5 52.5 3
37.5 -11.5 4
122.5 -17.5 6
-118.5 60.5 3
105.5 38.5 6
-5.5 40.5 4
117.5 -28.5 6
-96.5 46.5 3
1.5 46.5 2
-49.5 -18.5 1
-72.5 8.5 1
120.5 33.5 2
72.5 23.5 4
42.5 54.5 2
-119.5 55.5 3
57.5 22.5 6
43.5 54.5 3
-59.5 -0.5 1
-103.5 42.5 4
76.5 58.5 3
-89.5 37.5 2
-54.5 -30.5 2
74.5 38.5 5
27.5 55.5 2
59.5 36.5 5
55.5 53.5 3
-113.5 50.5 4
-79.5 -0.5 1
27.5 59.5 2
116.5 52.5 3
30.5 -2.5 1
-82.5 51.5 3
26.5 -9.5 1
81.5 59.5 3
19.5 54.5 2
142.5 -31.5 6
-47.5 -22.5 1
124.5 53.5 3
142.5 -7.5 1
-88.5 40.5 4
71.5 58.5 3
-91.5 54.5 3
-57.5 -2.5 1
-3.5 50.5 2
-72.5 -7.5 1
-87.5 40.5 4
44.5 4.5 6
-123.5 59.5 3
-60.5 1.5 1
-100.5 22.5 4
125.5 8.5 1
33.5 4.5 4
-122.5 56.5 3
-46.5 -5.5 1
-69.5 -30.5 5
-44.5 -19.5 1
109.5 26.5 5
-123.5 48.5 2
115.5 26.5 5
22.5 10.5 4
-132.5 55.5 3
-53.5 -11.5 1
-66.5 -44.5 4
12.5 13.5 6
-67.5 -6.5 1
17.5 -21.5 5
115.5 46.5 6
-59.5 -30.5 2
35.5 -14.5 4
73.5 60.5 3
23.5 7.5 1
-63.5 9.5 4
-101.5 45.5 4
-116.5 60.5 3
-79.5 9.5 1
9.5 9.5 6
-120.5 43.5 3
-69.5 9.5 1
103.5 51.5 3
54.5 62.5 3
-108.5 35.5 3
5.5 60.5 3
28.5 -18.5 6
53.5 47.5 4
142.5 52.5 3
19.5 6.5 1
-90.5 46.5 2
10.5 47.5 3
73.5 50.5 3
148.5 -31.5 6
-3.5 9.5 1
-109.5 52.5 3
15.5 47.5 2
-78.5 50.5 3
104.5 26.5 2
-67.5 6.5 1
-57.5 5.5 1
-107.5 39.5 3
-69.5 -9.5 1
29.5 55.5 2
-76.5 3.5 1
-104.5 51.5 3
20.5 46.5 4
44.5 36.5 4
141.5 -16.5 4
33.5 64.5 3
113.5 -2.5 1
127.5 40.5 3
65.5 48.5 3
144.5 -19.5 6
-96.5 20.5 1
23.5 66.5 3
-57.5 -32.5 2
53.5 44.5 6
-42.5 -8.5 4
38.5 16.5 6
3.5 48.5 2
33.5 56.5 2
44.5 52.5 3
19.5 -10.5 1
148.5 -22.5 6
-65.5 45.5 2
